AREA_POND	M_0a9	M_10a19	M_20a29	M_30a39	M_40a49	M_50a59	M_60a69	M_70a79	M_80a89	M_90a99	M_100m	F_0a9	F_10a19	F_20a29	F_30a39	F_40a49	F_50a59	F_60a69	F_70a79	F_80a89	F_90a99	F_100m	Total	90a99	40a49	0a9	70a79	80a89	100m	60a69	10a19	20a29	30a39	50a59
3550308005066	1838,0	2118,0	3001,0	2707,0	2334,0	2051,0	1190,0	776,0	322,0	35,0	0,0	1707,0	2044,0	3142,0	2991,0	2673,0	2691,0	1813,0	1353,0	751,0	141,0	4,0	35682,0	176,0	5007,0	3545,0	2129,0	1073,0	4,0	3003,0	4162,0	6143,0	5698,0	4742,0
3550308005252	4047,0	4922,0	4707,0	3855,0	3059,0	1921,0	1029,0	426,0	99,0	9,0	1,0	3906,0	4897,0	4797,0	4264,0	3455,0	2340,0	1297,0	527,0	187,0	27,0	1,0	49773,0	36,0	6514,0	7953,0	953,0	286,0	2,0	2326,0	9819,0	9504,0	8119,0	4261,0
3550308005253	3645,0	4339,0	4504,0	3973,0	3262,0	2270,0	1290,0	630,0	203,0	24,0	0,0	3445,0	4257,0	4638,0	4447,0	3670,0	2727,0	1683,0	917,0	373,0	66,0	2,0	50365,0	90,0	6932,0	7090,0	1547,0	576,0	2,0	2973,0	8596,0	9142,0	8420,0	4997,0
3550308005248	3774,0	4664,0	4296,0	3664,0	3083,0	2140,0	1174,0	617,0	167,0	20,0	0,0	3652,0	4485,0	4434,0	4156,0	3522,0	2375,0	1580,0	811,0	259,0	40,0	2,0	48915,0	60,0	6605,0	7426,0	1428,0	426,0	2,0	2754,0	9149,0	8730,0	7820,0	4515,0
3550308005031	1565,0	1646,0	2272,0	2242,0	1708,0	1380,0	819,0	543,0	244,0	22,0	1,0	1477,0	1597,0	2363,0	2515,0	1874,0	1740,0	1226,0	935,0	487,0	71,0	3,0	26730,0	93,0	3582,0	3042,0	1478,0	731,0	4,0	2045,0	3243,0	4635,0	4757,0	3120,0
3550308005032	1523,0	1723,0	2375,0	2062,0	1730,0	1562,0	904,0	592,0	267,0	30,0	1,0	1344,0	1763,0	2416,0	2267,0	2076,0	1964,0	1403,0	997,0	523,0	79,0	0,0	27601,0	109,0	3806,0	2867,0	1589,0	790,0	1,0	2307,0	3486,0	4791,0	4329,0	3526,0
3550308005193	3569,0	4035,0	4530,0	3967,0	3202,0	2434,0	1322,0	594,0	187,0	24,0	0,0	3471,0	4055,0	4825,0	4308,0	3706,0	3062,0	1720,0	851,0	313,0	53,0	1,0	50229,0	77,0	6908,0	7040,0	1445,0	500,0	1,0	3042,0	8090,0	9355,0	8275,0	5496,0
3550308005194	4050,0	4772,0	4525,0	3913,0	3036,0	1831,0	707,0	271,0	86,0	6,0	1,0	3905,0	4709,0	4679,0	4148,0	3216,0	2046,0	923,0	422,0	150,0	32,0	3,0	47431,0	38,0	6252,0	7955,0	693,0	236,0	4,0	1630,0	9481,0	9204,0	8061,0	3877,0
3550308005195	3269,0	3857,0	4277,0	3257,0	2927,0	2121,0	1001,0	434,0	110,0	16,0	1,0	3187,0	3968,0	4450,0	3688,0	3328,0	2588,0	1320,0	624,0	240,0	27,0	0,0	44690,0	43,0	6255,0	6456,0	1058,0	350,0	1,0	2321,0	7825,0	8727,0	6945,0	4709,0
3550308005107	2246,0	2252,0	3631,0	4199,0	3048,0	2062,0	1092,0	623,0	296,0	29,0	0,0	2176,0	2146,0	3022,0	4138,0	3128,0	2285,0	1414,0	1000,0	589,0	104,0	5,0	39485,0	133,0	6176,0	4422,0	1623,0	885,0	5,0	2506,0	4398,0	6653,0	8337,0	4347,0
3550308005033	2075,0	2595,0	3636,0	2890,0	2584,0	2202,0	1276,0	854,0	359,0	36,0	2,0	2092,0	2560,0	3781,0	3083,0	2981,0	2684,0	1855,0	1428,0	779,0	117,0	1,0	39870,0	153,0	5565,0	4167,0	2282,0	1138,0	3,0	3131,0	5155,0	7417,0	5973,0	4886,0
3550308005035	4156,0	4403,0	4810,0	4021,0	2856,0	1835,0	794,0	407,0	132,0	15,0	0,0	3865,0	4341,0	4699,0	4163,0	3038,0	2122,0	1121,0	645,0	231,0	47,0	0,0	47701,0	62,0	5894,0	8021,0	1052,0	363,0	0,0	1915,0	8744,0	9509,0	8184,0	3957,0
3550308005034	1446,0	1692,0	2409,0	2086,0	1582,0	1255,0	819,0	536,0	206,0	43,0	1,0	1370,0	1673,0	2501,0	2169,0	1928,0	1607,0	1214,0	812,0	411,0	58,0	2,0	25820,0	101,0	3510,0	2816,0	1348,0	617,0	3,0	2033,0	3365,0	4910,0	4255,0	2862,0
3550308005020	828,0	1096,0	2473,0	2261,0	1553,0	1453,0	836,0	478,0	247,0	28,0	3,0	841,0	1008,0	2711,0	2500,0	1854,0	1954,0	1248,0	853,0	559,0	114,0	1,0	24899,0	142,0	3407,0	1669,0	1331,0	806,0	4,0	2084,0	2104,0	5184,0	4761,0	3407,0
3550308005021	1279,0	1561,0	3296,0	2661,0	2099,0	2195,0	1580,0	810,0	443,0	59,0	6,0	1166,0	1559,0	3660,0	3076,0	2697,0	3099,0	2270,0	1518,0	1127,0	228,0	9,0	36398,0	287,0	4796,0	2445,0	2328,0	1570,0	15,0	3850,0	3120,0	6956,0	5737,0	5294,0
3550308005046	1931,0	2204,0	3994,0	3520,0	3011,0	2871,0	1751,0	942,0	435,0	50,0	3,0	1762,0	2089,0	4244,0	3970,0	3645,0	3710,0	2332,0	1494,0	910,0	180,0	3,0	45051,0	230,0	6656,0	3693,0	2436,0	1345,0	6,0	4083,0	4293,0	8238,0	7490,0	6581,0
3550308005022	899,0	846,0	1873,0	1825,0	1492,0	1316,0	1164,0	650,0	324,0	56,0	3,0	858,0	965,0	2177,0	2169,0	1719,0	1970,0	1553,0	1126,0	782,0	198,0	6,0	23971,0	254,0	3211,0	1757,0	1776,0	1106,0	9,0	2717,0	1811,0	4050,0	3994,0	3286,0
3550308005076	2890,0	3574,0	4309,0	3583,0	3299,0	2782,0	1636,0	976,0	384,0	42,0	0,0	2827,0	3407,0	4214,0	4101,0	3882,0	3474,0	2330,0	1568,0	798,0	112,0	3,0	50191,0	154,0	7181,0	5717,0	2544,0	1182,0	3,0	3966,0	6981,0	8523,0	7684,0	6256,0
3550308005075	1585,0	1879,0	2206,0	2122,0	1945,0	1507,0	990,0	572,0	208,0	24,0	0,0	1552,0	1778,0	2405,0	2397,0	2184,0	1934,0	1389,0	969,0	443,0	79,0	4,0	28172,0	103,0	4129,0	3137,0	1541,0	651,0	4,0	2379,0	3657,0	4611,0	4519,0	3441,0
3550308005147	1549,0	1879,0	2326,0	2130,0	1801,0	1413,0	853,0	477,0	195,0	20,0	0,0	1505,0	1736,0	2350,0	2345,0	1993,0	1798,0	1079,0	733,0	345,0	55,0	2,0	26584,0	75,0	3794,0	3054,0	1210,0	540,0	2,0	1932,0	3615,0	4676,0	4475,0	3211,0
3550308005069	3335,0	3723,0	4531,0	3612,0	3124,0	2314,0	1401,0	860,0	300,0	33,0	2,0	3127,0	3736,0	4715,0	3920,0	3682,0	2923,0	2023,0	1358,0	484,0	56,0	2,0	49261,0	89,0	6806,0	6462,0	2218,0	784,0	4,0	3424,0	7459,0	9246,0	7532,0	5237,0
3550308005068	2080,0	2382,0	2992,0	2486,0	2054,0	1860,0	1082,0	598,0	279,0	39,0	4,0	2012,0	2451,0	3231,0	2734,0	2457,0	2397,0	1462,0	1006,0	425,0	59,0	5,0	34095,0	98,0	4511,0	4092,0	1604,0	704,0	9,0	2544,0	4833,0	6223,0	5220,0	4257,0
3550308005067	2651,0	3180,0	4023,0	3399,0	2881,0	2496,0	1569,0	931,0	455,0	53,0	1,0	2523,0	3118,0	4070,0	3702,0	3309,0	3321,0	2203,0	1687,0	795,0	92,0	8,0	46467,0	145,0	6190,0	5174,0	2618,0	1250,0	9,0	3772,0	6298,0	8093,0	7101,0	5817,0
3550308005083	1882,0	2267,0	3125,0	2887,0	2430,0	2062,0	1244,0	729,0	283,0	35,0	2,0	1926,0	2329,0	3268,0	3123,0	2833,0	2596,0	1738,0	1273,0	611,0	99,0	4,0	36746,0	134,0	5263,0	3808,0	2002,0	894,0	6,0	2982,0	4596,0	6393,0	6010,0	4658,0
3550308005082	1570,0	1829,0	2680,0	2241,0	2023,0	1751,0	1054,0	575,0	238,0	21,0	0,0	1527,0	1830,0	2637,0	2402,0	2240,0	2012,0	1364,0	917,0	441,0	61,0	1,0	29414,0	82,0	4263,0	3097,0	1492,0	679,0	1,0	2418,0	3659,0	5317,0	4643,0	3763,0
3550308005042	2018,0	2359,0	3380,0	2882,0	2633,0	2114,0	1377,0	855,0	347,0	27,0	0,0	1958,0	2236,0	3112,0	3152,0	2894,0	2654,0	1865,0	1439,0	685,0	93,0	2,0	38082,0	120,0	5527,0	3976,0	2294,0	1032,0	2,0	3242,0	4595,0	6492,0	6034,0	4768,0
3550308005178	2333,0	2550,0	2843,0	2651,0	2438,0	1852,0	1098,0	574,0	202,0	27,0	0,0	2282,0	2490,0	2942,0	3229,0	2829,0	2101,0	1431,0	779,0	406,0	71,0	6,0	35134,0	98,0	5267,0	4615,0	1353,0	608,0	6,0	2529,0	5040,0	5785,0	5880,0	3953,0
3550308005179	1798,0	2218,0	2871,0	2873,0	2455,0	2043,0	1373,0	838,0	363,0	39,0	0,0	1802,0	2062,0	3074,0	3137,0	2800,0	2575,0	1830,0	1208,0	621,0	121,0	5,0	36106,0	160,0	5255,0	3600,0	2046,0	984,0	5,0	3203,0	4280,0	5945,0	6010,0	4618,0
3550308005258	2687,0	3102,0	2733,0	2411,0	1854,0	1126,0	510,0	206,0	45,0	3,0	0,0	2583,0	3056,0	2811,0	2686,0	2026,0	1325,0	685,0	287,0	97,0	13,0	1,0	30247,0	16,0	3880,0	5270,0	493,0	142,0	1,0	1195,0	6158,0	5544,0	5097,0	2451,0
3550308005257	2339,0	2813,0	2747,0	2409,0	1761,0	1211,0	685,0	253,0	69,0	12,0	0,0	2362,0	2959,0	2909,0	2608,0	1991,0	1478,0	811,0	333,0	120,0	16,0	0,0	29886,0	28,0	3752,0	4701,0	586,0	189,0	0,0	1496,0	5772,0	5656,0	5017,0	2689,0
3550308005259	4792,0	5626,0	5369,0	4482,0	3450,0	2328,0	1051,0	419,0	110,0	8,0	0,0	4585,0	5665,0	5584,0	4869,0	3982,0	2594,0	1249,0	598,0	198,0	28,0	2,0	56989,0	36,0	7432,0	9377,0	1017,0	308,0	2,0	2300,0	11291,0	10953,0	9351,0	4922,0
3550308005260	3777,0	4590,0	4559,0	3572,0	2920,0	2085,0	1034,0	413,0	116,0	28,0	1,0	3576,0	4646,0	4583,0	3876,0	3229,0	2316,0	1226,0	592,0	213,0	37,0	1,0	47390,0	65,0	6149,0	7353,0	1005,0	329,0	2,0	2260,0	9236,0	9142,0	7448,0	4401,0
3550308005181	2642,0	2729,0	3967,0	3381,0	2119,0	1527,0	848,0	383,0	114,0	10,0	0,0	2431,0	2814,0	4367,0	3718,0	2279,0	1958,0	1107,0	522,0	218,0	27,0	1,0	37162,0	37,0	4398,0	5073,0	905,0	332,0	1,0	1955,0	5543,0	8334,0	7099,0	3485,0
3550308005111	2747,0	3112,0	3320,0	2802,0	2458,0	1578,0	859,0	357,0	118,0	8,0	2,0	2690,0	3137,0	3427,0	3096,0	2647,0	1875,0	1015,0	506,0	164,0	26,0	1,0	35945,0	34,0	5105,0	5437,0	863,0	282,0	3,0	1874,0	6249,0	6747,0	5898,0	3453,0
3552502005001	11209,0	13900,0	13642,0	12359,0	10393,0	7733,0	4287,0	1853,0	554,0	72,0	3,0	10776,0	13422,0	13769,0	13249,0	11348,0	8559,0	4939,0	2527,0	1012,0	148,0	3,0	155757,0	220,0	21741,0	21985,0	4380,0	1566,0	6,0	9226,0	27322,0	27411,0	25608,0	16292,0
3552502005002	7016,0	8564,0	7451,0	6484,0	5212,0	3508,0	1591,0	599,0	170,0	23,0	3,0	7062,0	8322,0	7648,0	6983,0	5613,0	3655,0	1671,0	758,0	249,0	46,0	3,0	82631,0	69,0	10825,0	14078,0	1357,0	419,0	6,0	3262,0	16886,0	15099,0	13467,0	7163,0
3552502005003	1900,0	2403,0	1990,0	1774,0	1575,0	1139,0	727,0	316,0	114,0	15,0	1,0	1826,0	2321,0	2058,0	1852,0	1545,0	1159,0	667,0	315,0	155,0	13,0	0,0	23865,0	28,0	3120,0	3726,0	631,0	269,0	1,0	1394,0	4724,0	4048,0	3626,0	2298,0
3552809005008	3544,0	3829,0	3750,0	3435,0	2591,0	1435,0	792,0	325,0	59,0	9,0	1,0	3520,0	4092,0	3997,0	3788,0	2849,0	1699,0	1051,0	458,0	148,0	33,0	2,0	41407,0	42,0	5440,0	7064,0	783,0	207,0	3,0	1843,0	7921,0	7747,0	7223,0	3134,0
3552809005004	1478,0	1628,0	2191,0	1771,0	1417,0	1202,0	583,0	229,0	61,0	11,0	0,0	1431,0	1665,0	2314,0	1982,0	1716,0	1571,0	779,0	409,0	142,0	25,0	0,0	22605,0	36,0	3133,0	2909,0	638,0	203,0	0,0	1362,0	3293,0	4505,0	3753,0	2773,0
3552809005006	2273,0	2604,0	2940,0	2336,0	1818,0	1240,0	693,0	265,0	52,0	9,0	1,0	2141,0	2632,0	3058,0	2611,0	2072,0	1481,0	852,0	371,0	122,0	22,0	3,0	29596,0	31,0	3890,0	4414,0	636,0	174,0	4,0	1545,0	5236,0	5998,0	4947,0	2721,0
3552809005007	2921,0	3424,0	3169,0	2814,0	2340,0	1180,0	462,0	176,0	45,0	2,0	0,0	2736,0	3357,0	3241,0	3224,0	2409,0	1291,0	569,0	242,0	89,0	5,0	1,0	33697,0	7,0	4749,0	5657,0	418,0	134,0	1,0	1031,0	6781,0	6410,0	6038,0	2471,0
3552809005001	1437,0	1637,0	1752,0	1720,0	1472,0	991,0	411,0	155,0	42,0	9,0	0,0	1407,0	1601,0	1814,0	1899,0	1630,0	1070,0	524,0	267,0	110,0	35,0	1,0	19984,0	44,0	3102,0	2844,0	422,0	152,0	1,0	935,0	3238,0	3566,0	3619,0	2061,0
3552809005003	1358,0	1540,0	1829,0	2027,0	1435,0	975,0	525,0	222,0	86,0	5,0	2,0	1403,0	1492,0	1999,0	2329,0	1668,0	1230,0	746,0	382,0	158,0	21,0	2,0	21434,0	26,0	3103,0	2761,0	604,0	244,0	4,0	1271,0	3032,0	3828,0	4356,0	2205,0
3552809005005	1328,0	1408,0	1938,0	1527,0	1061,0	932,0	416,0	122,0	34,0	0,0	0,0	1271,0	1414,0	1923,0	1621,0	1302,0	1101,0	491,0	190,0	57,0	14,0	1,0	18151,0	14,0	2363,0	2599,0	312,0	91,0	1,0	907,0	2822,0	3861,0	3148,0	2033,0
3552809005009	2084,0	2366,0	2444,0	2159,0	1462,0	972,0	576,0	200,0	43,0	6,0	0,0	2173,0	2338,0	2654,0	2411,0	1839,0	1219,0	669,0	309,0	90,0	15,0	2,0	26031,0	21,0	3301,0	4257,0	509,0	133,0	2,0	1245,0	4704,0	5098,0	4570,0	2191,0
3552809005010	1076,0	1216,0	1296,0	1141,0	844,0	609,0	382,0	148,0	28,0	4,0	0,0	979,0	1161,0	1400,0	1234,0	1008,0	695,0	477,0	201,0	77,0	6,0	1,0	13983,0	10,0	1852,0	2055,0	349,0	105,0	1,0	859,0	2377,0	2696,0	2375,0	1304,0
3552809005002	1136,0	1341,0	1522,0	1445,0	1174,0	952,0	467,0	222,0	70,0	9,0	0,0	1083,0	1264,0	1542,0	1592,0	1394,0	1212,0	643,0	377,0	138,0	14,0	2,0	17599,0	23,0	2568,0	2219,0	599,0	208,0	2,0	1110,0	2605,0	3064,0	3037,0	2164,0
